contest,title,english_title,rating,url
第 223 场周赛,解码异或后的数组,Decode XORed Array,1284.4514662456,https://leetcode.cn/problems/decode-xored-array/
第 223 场周赛,交换链表中的节点,Swapping Nodes in a Linked List,1386.9203620297,https://leetcode.cn/problems/swapping-nodes-in-a-linked-list/
第 223 场周赛,执行交换操作后的最小汉明距离,Minimize Hamming Distance After Swap Operations,1892.1600619469,https://leetcode.cn/problems/minimize-hamming-distance-after-swap-operations/
第 223 场周赛,完成所有工作的最短时间,Find Minimum Time to Finish All Jobs,2284.4463940346,https://leetcode.cn/problems/find-minimum-time-to-finish-all-jobs/
第 43 场双周赛,计算力扣银行的钱,Calculate Money in Leetcode Bank,1294.5297034757,https://leetcode.cn/problems/calculate-money-in-leetcode-bank/
第 43 场双周赛,删除子字符串的最大得分,Maximum Score From Removing Substrings,1867.9916069568,https://leetcode.cn/problems/maximum-score-from-removing-substrings/
第 43 场双周赛,构建字典序最大的可行序列,Construct the Lexicographically Largest Valid Sequence,2080.0425875741,https://leetcode.cn/problems/construct-the-lexicographically-largest-valid-sequence/
第 43 场双周赛,重构一棵树的方案数,Number Of Ways To Reconstruct A Tree,3018.4940165727,https://leetcode.cn/problems/number-of-ways-to-reconstruct-a-tree/
第 222 场周赛,卡车上的最大单元数,Maximum Units on a Truck,1309.8100518373,https://leetcode.cn/problems/maximum-units-on-a-truck/
第 222 场周赛,大餐计数,Count Good Meals,1797.8728515982,https://leetcode.cn/problems/count-good-meals/
第 222 场周赛,将数组分成三个子数组的方案数,Ways to Split Array Into Three Subarrays,2078.6986769435,https://leetcode.cn/problems/ways-to-split-array-into-three-subarrays/
第 222 场周赛,得到子序列的最少操作次数,Minimum Operations to Make a Subsequence,2350.9694374861,https://leetcode.cn/problems/minimum-operations-to-make-a-subsequence/
第 221 场周赛,判断字符串的两半是否相似,Determine if String Halves Are Alike,1207.7224406285,https://leetcode.cn/problems/determine-if-string-halves-are-alike/
第 221 场周赛,吃苹果的最大数目,Maximum Number of Eaten Apples,1929.9086934334,https://leetcode.cn/problems/maximum-number-of-eaten-apples/
第 221 场周赛,球会落何处,Where Will the Ball Fall,1764.9170564773,https://leetcode.cn/problems/where-will-the-ball-fall/
第 221 场周赛,与数组中元素的最大异或值,Maximum XOR With an Element From Array,2358.9669560824,https://leetcode.cn/problems/maximum-xor-with-an-element-from-array/
第 42 场双周赛,无法吃午餐的学生数量,Number of Students Unable to Eat Lunch,1404.1839222,https://leetcode.cn/problems/number-of-students-unable-to-eat-lunch/
第 42 场双周赛,平均等待时间,Average Waiting Time,1436.3892315914,https://leetcode.cn/problems/average-waiting-time/
第 42 场双周赛,修改后的最大二进制字符串,Maximum Binary String After Change,1825.4207082682,https://leetcode.cn/problems/maximum-binary-string-after-change/
第 42 场双周赛,得到连续 K 个 1 的最少相邻交换次数,Minimum Adjacent Swaps for K Consecutive Ones,2466.8891773908,https://leetcode.cn/problems/minimum-adjacent-swaps-for-k-consecutive-ones/
第 220 场周赛,重新格式化电话号码,Reformat Phone Number,1321.9346201204,https://leetcode.cn/problems/reformat-phone-number/
第 220 场周赛,删除子数组的最大得分,Maximum Erasure Value,1528.7183829005,https://leetcode.cn/problems/maximum-erasure-value/
第 220 场周赛,跳跃游戏 VI,Jump Game VI,1954.2533254344,https://leetcode.cn/problems/jump-game-vi/
第 220 场周赛,检查边长度限制的路径是否存在,Checking Existence of Edge Length Limited Paths,2300.1557840589,https://leetcode.cn/problems/checking-existence-of-edge-length-limited-paths/
第 219 场周赛,比赛中的配对次数,Count of Matches in Tournament,1203.1408035909,https://leetcode.cn/problems/count-of-matches-in-tournament/
第 219 场周赛,十-二进制数的最少数目,Partitioning Into Minimum Number Of Deci-Binary Numbers,1355.3825442341,https://leetcode.cn/problems/partitioning-into-minimum-number-of-deci-binary-numbers/
第 219 场周赛,石子游戏 VII,Stone Game VII,1951.2096212775,https://leetcode.cn/problems/stone-game-vii/
第 219 场周赛,堆叠长方体的最大高度,Maximum Height by Stacking Cuboids ,2171.716066664,https://leetcode.cn/problems/maximum-height-by-stacking-cuboids/
第 41 场双周赛,统计一致字符串的数目,Count the Number of Consistent Strings,1288.5621697906,https://leetcode.cn/problems/count-the-number-of-consistent-strings/
第 41 场双周赛,有序数组中差绝对值之和,Sum of Absolute Differences in a Sorted Array,1495.715740828,https://leetcode.cn/problems/sum-of-absolute-differences-in-a-sorted-array/
第 41 场双周赛,石子游戏 VI,Stone Game VI,2000.8441804448,https://leetcode.cn/problems/stone-game-vi/
第 41 场双周赛,从仓库到码头运输箱子,Delivering Boxes from Storage to Ports,2610.0826855063,https://leetcode.cn/problems/delivering-boxes-from-storage-to-ports/
第 218 场周赛,设计 Goal 解析器,Goal Parser Interpretation,1221.9872943569,https://leetcode.cn/problems/goal-parser-interpretation/
第 218 场周赛,K 和数对的最大数目,Max Number of K-Sum Pairs,1345.737168609,https://leetcode.cn/problems/max-number-of-k-sum-pairs/
第 218 场周赛,连接连续二进制数字,Concatenation of Consecutive Binary Numbers,1629.5416832545,https://leetcode.cn/problems/concatenation-of-consecutive-binary-numbers/
第 218 场周赛,最小不兼容性,Minimum Incompatibility,2389.9634276167,https://leetcode.cn/problems/minimum-incompatibility/
第 217 场周赛,最富有客户的资产总量,Richest Customer Wealth,1182.6489068544,https://leetcode.cn/problems/richest-customer-wealth/
第 217 场周赛,找出最具竞争力的子序列,Find the Most Competitive Subsequence,1802.2256875356,https://leetcode.cn/problems/find-the-most-competitive-subsequence/
第 217 场周赛,使数组互补的最少操作次数,Minimum Moves to Make Array Complementary,2333.2401505813,https://leetcode.cn/problems/minimum-moves-to-make-array-complementary/
第 217 场周赛,数组的最小偏移量,Minimize Deviation in Array,2533.3027905062,https://leetcode.cn/problems/minimize-deviation-in-array/
第 40 场双周赛,最大重复子字符串,Maximum Repeating Substring,1395.5132479177,https://leetcode.cn/problems/maximum-repeating-substring/
第 40 场双周赛,合并两个链表,Merge In Between Linked Lists,1428.1443796872,https://leetcode.cn/problems/merge-in-between-linked-lists/
第 40 场双周赛,设计前中后队列,Design Front Middle Back Queue,1610.1866391145,https://leetcode.cn/problems/design-front-middle-back-queue/
第 40 场双周赛,得到山形数组的最少删除次数,Minimum Number of Removals to Make Mountain Array,1912.8455659711,https://leetcode.cn/problems/minimum-number-of-removals-to-make-mountain-array/
第 216 场周赛,检查两个字符串数组是否相等,Check If Two String Arrays are Equivalent,1217.1184374247,https://leetcode.cn/problems/check-if-two-string-arrays-are-equivalent/
第 216 场周赛,具有给定数值的最小字符串,Smallest String With A Given Numeric Value,1460.5903088359,https://leetcode.cn/problems/smallest-string-with-a-given-numeric-value/
第 216 场周赛,生成平衡数组的方案数,Ways to Make a Fair Array,1590.269030833,https://leetcode.cn/problems/ways-to-make-a-fair-array/
第 216 场周赛,完成所有任务的最少初始能量,Minimum Initial Energy to Finish Tasks,1900.8434122725,https://leetcode.cn/problems/minimum-initial-energy-to-finish-tasks/
第 215 场周赛,设计有序流,Design an Ordered Stream,1418.8205349928,https://leetcode.cn/problems/design-an-ordered-stream/
第 215 场周赛,确定两个字符串是否接近,Determine if Two Strings Are Close,1530.4652027753,https://leetcode.cn/problems/determine-if-two-strings-are-close/
第 215 场周赛,将 x 减到 0 的最小操作数,Minimum Operations to Reduce X to Zero,1817.224026292,https://leetcode.cn/problems/minimum-operations-to-reduce-x-to-zero/
第 215 场周赛,最大化网格幸福感,Maximize Grid Happiness,2655.2178711909,https://leetcode.cn/problems/maximize-grid-happiness/
第 39 场双周赛,拆炸弹,Defuse the Bomb,1416.8961009909,https://leetcode.cn/problems/defuse-the-bomb/
第 39 场双周赛,使字符串平衡的最少删除次数,Minimum Deletions to Make String Balanced,1793.8027487553,https://leetcode.cn/problems/minimum-deletions-to-make-string-balanced/
第 39 场双周赛,到家的最少跳跃次数,Minimum Jumps to Reach Home,2124.0317207867,https://leetcode.cn/problems/minimum-jumps-to-reach-home/
第 39 场双周赛,分配重复整数,Distribute Repeating Integers,2307.0161713185,https://leetcode.cn/problems/distribute-repeating-integers/
第 214 场周赛,获取生成数组中的最大值,Get Maximum in Generated Array,1301.4027057843,https://leetcode.cn/problems/get-maximum-in-generated-array/
第 214 场周赛,字符频次唯一的最小删除次数,Minimum Deletions to Make Character Frequencies Unique,1509.5432131875,https://leetcode.cn/problems/minimum-deletions-to-make-character-frequencies-unique/
第 214 场周赛,销售价值减少的颜色球,Sell Diminishing-Valued Colored Balls,2050.2553211463,https://leetcode.cn/problems/sell-diminishing-valued-colored-balls/
第 214 场周赛,通过指令创建有序数组,Create Sorted Array through Instructions,2207.8565809952,https://leetcode.cn/problems/create-sorted-array-through-instructions/
第 213 场周赛,能否连接形成数组,Check Array Formation Through Concatenation,1524.3227469,https://leetcode.cn/problems/check-array-formation-through-concatenation/
第 213 场周赛,统计字典序元音字符串的数目,Count Sorted Vowel Strings,1519.1715594347,https://leetcode.cn/problems/count-sorted-vowel-strings/
第 213 场周赛,可以到达的最远建筑,Furthest Building You Can Reach,1962.2005269503,https://leetcode.cn/problems/furthest-building-you-can-reach/
第 213 场周赛,第 K 条最小指令,Kth Smallest Instructions,2079.9846866239,https://leetcode.cn/problems/kth-smallest-instructions/
第 38 场双周赛,按照频率将数组升序排序,Sort Array by Increasing Frequency,1430.3429533629,https://leetcode.cn/problems/sort-array-by-increasing-frequency/
第 38 场双周赛,两点之间不包含任何点的最宽垂直区域,Widest Vertical Area Between Two Points Containing No Points,1486.764933431,https://leetcode.cn/problems/widest-vertical-area-between-two-points-containing-no-points/
第 38 场双周赛,统计只差一个字符的子串数目,Count Substrings That Differ by One Character,1744.7611048301,https://leetcode.cn/problems/count-substrings-that-differ-by-one-character/
第 38 场双周赛,通过给定词典构造目标字符串的方案数,Number of Ways to Form a Target String Given a Dictionary,2081.6909344021,https://leetcode.cn/problems/number-of-ways-to-form-a-target-string-given-a-dictionary/
第 212 场周赛,按键持续时间最长的键,Slowest Key,1315.3715333947,https://leetcode.cn/problems/slowest-key/
第 212 场周赛,等差子数组,Arithmetic Subarrays,1421.9944676861,https://leetcode.cn/problems/arithmetic-subarrays/
第 212 场周赛,最小体力消耗路径,Path With Minimum Effort,1947.5013967785,https://leetcode.cn/problems/path-with-minimum-effort/
第 212 场周赛,矩阵转换后的秩,Rank Transform of a Matrix,2529.5251086936,https://leetcode.cn/problems/rank-transform-of-a-matrix/
第 211 场周赛,两个相同字符之间的最长子字符串,Largest Substring Between Two Equal Characters,1281.9771427903,https://leetcode.cn/problems/largest-substring-between-two-equal-characters/
第 211 场周赛,执行操作后字典序最小的字符串,Lexicographically Smallest String After Applying Operations,1992.0032292739,https://leetcode.cn/problems/lexicographically-smallest-string-after-applying-operations/
第 211 场周赛,无矛盾的最佳球队,Best Team With No Conflicts,2027.3839266711,https://leetcode.cn/problems/best-team-with-no-conflicts/
第 211 场周赛,带阈值的图连通性,Graph Connectivity With Threshold,2221.3538766773,https://leetcode.cn/problems/graph-connectivity-with-threshold/
第 37 场双周赛,删除某些元素后的数组均值,Mean of Array After Removing Some Elements,1374.3549007913,https://leetcode.cn/problems/mean-of-array-after-removing-some-elements/
第 37 场双周赛,网络信号最好的坐标,Coordinate With Maximum Network Quality,1665.24907247,https://leetcode.cn/problems/coordinate-with-maximum-network-quality/
第 37 场双周赛,大小为 K 的不重叠线段的数目,Number of Sets of K Non-Overlapping Line Segments,2198.3290662783,https://leetcode.cn/problems/number-of-sets-of-k-non-overlapping-line-segments/
第 37 场双周赛,奇妙序列,Fancy Sequence,2476.451764287,https://leetcode.cn/problems/fancy-sequence/
第 210 场周赛,括号的最大嵌套深度,Maximum Nesting Depth of the Parentheses,1322.8302750313,https://leetcode.cn/problems/maximum-nesting-depth-of-the-parentheses/
第 210 场周赛,最大网络秩,Maximal Network Rank,1521.9977490324,https://leetcode.cn/problems/maximal-network-rank/
第 210 场周赛,分割两个字符串得到回文串,Split Two Strings to Make Palindrome,1868.1914861381,https://leetcode.cn/problems/split-two-strings-to-make-palindrome/
第 210 场周赛,统计子树中城市之间最大距离,Count Subtrees With Max Distance Between Cities,2308.6545905335,https://leetcode.cn/problems/count-subtrees-with-max-distance-between-cities/
第 209 场周赛,特殊数组的特征值,Special Array With X Elements Greater Than or Equal X,1369.614440152,https://leetcode.cn/problems/special-array-with-x-elements-greater-than-or-equal-x/
第 209 场周赛,奇偶树,Even Odd Tree,1438.223135905,https://leetcode.cn/problems/even-odd-tree/
第 209 场周赛,可见点的最大数目,Maximum Number of Visible Points,2147.1828941776,https://leetcode.cn/problems/maximum-number-of-visible-points/
第 209 场周赛,使整数变为 0 的最少操作次数,Minimum One Bit Operations to Make Integers Zero,2345.3418191684,https://leetcode.cn/problems/minimum-one-bit-operations-to-make-integers-zero/
第 36 场双周赛,设计停车系统,Design Parking System,1324.1757200103,https://leetcode.cn/problems/design-parking-system/
第 36 场双周赛,警告一小时内使用相同员工卡大于等于三次的人,Alert Using Same Key-Card Three or More Times in a One Hour Period,1606.2185826486,https://leetcode.cn/problems/alert-using-same-key-card-three-or-more-times-in-a-one-hour-period/
第 36 场双周赛,给定行和列的和求可行矩阵,Find Valid Matrix Given Row and Column Sums,1867.8619694847,https://leetcode.cn/problems/find-valid-matrix-given-row-and-column-sums/
第 36 场双周赛,找到处理最多请求的服务器,Find Servers That Handled Most Number of Requests,2275.7337818748,https://leetcode.cn/problems/find-servers-that-handled-most-number-of-requests/
